"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sobic.006G089400",932.046091676068,0.137818833217772,0.159416872392557,0.864518486339381,0.387303129532154,0.809834724551156
"Sobic.007G087100",33.277375471704,-0.345567658153467,0.400152548149754,-0.863589797819159,0.387813270581898,0.809834724551156
"Sobic.007G143000",27.1315582672903,-0.33990320938881,0.393430048967675,-0.863948268010249,0.387616309593146,0.809834724551156
"Sobic.009G164500",90.9616018429777,0.226758630806222,0.262250243349864,0.864665092049913,0.387222634464755,0.809834724551156
"Sobic.008G132400",74.9613230262567,-0.245322366896158,0.284213246059241,-0.863163030920183,0.388047836626684,0.809843854435569
"Sobic.002G370700",45.5504215627874,0.281316907976578,0.326002118205127,0.862929693602689,0.388176123538782,0.809873653832413
"Sobic.003G350100",1101.85083143624,-0.345397623094407,0.400307783864819,-0.862830144744438,0.388230862533082,0.809873653832413
"Sobic.007G007000",20.7856237922399,0.443148336028922,0.513480589488301,0.863028408669805,0.388121847664914,0.809873653832413
"Sobic.001G315500",75.7566188250563,0.254891279457142,0.295497532924441,0.862583443369451,0.388366536640009,0.809921986463333
"Sobic.007G185600",16.0054116401658,-0.460065259266043,0.533318528800423,-0.862646306890657,0.388331961930272,0.809921986463333
"Sobic.001G019800",100.939407390721,-0.227360333966516,0.263645097476296,-0.86237269777777,0.38848245963277,0.810046408948967
"Sobic.001G119200",37.8562163963662,-0.540432213593871,0.628192939831324,-0.860296541599118,0.389625598796563,0.810119340822133
"Sobic.001G179740",170.877668047003,-0.931648223470149,1.08238555297546,-0.860736011219903,0.389383454671547,0.810119340822133
"Sobic.001G196100",372.912259427468,0.181980970515352,0.211852118207762,0.859000004601717,0.390340513466832,0.810119340822133
"Sobic.001G282500",673.350918895501,0.165041113580455,0.192223151763803,0.858591236623005,0.390566074638272,0.810119340822133
"Sobic.001G373000",314.986820820433,-0.263630139209113,0.306824274401615,-0.859221910402163,0.390218097379037,0.810119340822133
"Sobic.001G459900",280.171118056394,-0.183702266651314,0.213163238968783,-0.861791496226125,0.388802265284893,0.810119340822133
"Sobic.002G052400",15.9067983943286,0.411865254303279,0.479714898476751,0.858562566247334,0.390581898133616,0.810119340822133
"Sobic.002G183400",37.7225685262864,-0.316925247355808,0.367578448492665,-0.862197576205645,0.388578803259816,0.810119340822133
"Sobic.002G200900",55.9774199073991,0.275740241758906,0.320081356899484,0.861469235290383,0.388979658137519,0.810119340822133
"Sobic.002G256000",41.3220535595834,0.395536900789711,0.45971603812543,0.860393956239986,0.389571916236117,0.810119340822133
"Sobic.003G055300",149.487541493899,-0.36651386662877,0.426314875212294,-0.859725728421406,0.38994024883728,0.810119340822133
"Sobic.003G102400",78.7709862454572,0.285696026182653,0.331938432876222,0.860689808369336,0.389408907752318,0.810119340822133
"Sobic.003G115200",7.68025754267765,0.590867773340967,0.68803810252763,0.8587718778514,0.390466385718087,0.810119340822133
"Sobic.003G214300",44.5719110330334,-0.316832380296279,0.368085483432774,-0.860757608100958,0.389371557329463,0.810119340822133
"Sobic.003G390400",104.227844911344,-0.221932644762121,0.257473285550267,-0.861963773398126,0.388707453210965,0.810119340822133
"Sobic.003G418766",46.9004507250765,0.414217623055725,0.481874394728844,0.859596665825769,0.390011413578233,0.810119340822133
"Sobic.003G428400",471.841025527353,0.17233732096944,0.200112203961516,0.861203452651908,0.389125998816913,0.810119340822133
"Sobic.004G004200",48.3789511603518,0.279150153029692,0.324431480941305,0.860428686574333,0.389552778380939,0.810119340822133
"Sobic.004G005300",14.3684093598633,-0.553632809406391,0.644595164751074,-0.858884521140008,0.390404230063494,0.810119340822133
"Sobic.004G025800",151.256165355234,-0.212416078628373,0.247003313763762,-0.859972586568338,0.389804153965711,0.810119340822133
"Sobic.004G030501",9.13840197593644,0.555502386078771,0.644925030453688,0.861344125049682,0.389048540019828,0.810119340822133
"Sobic.004G160200",168.465001701879,0.281928523786894,0.327819993001403,0.860010157421019,0.389783443386918,0.810119340822133
"Sobic.005G086500",127.386774379179,0.202272695595787,0.234805214376541,0.861448908333937,0.388990849034632,0.810119340822133
"Sobic.006G091900",164.550628831354,0.383123815146051,0.445221583116547,0.860523904668295,0.389500312193886,0.810119340822133
"Sobic.006G100800",24.4799985775812,-0.376780649663665,0.43839894779392,-0.859446975317059,0.390093962379952,0.810119340822133
"Sobic.006G112500",38.2563086930507,-0.326324389867671,0.380030002793003,-0.858680597503811,0.390516757885321,0.810119340822133
"Sobic.006G153500",54.79967679809,-0.403791231109821,0.469684513509021,-0.859707355673895,0.389950379034978,0.810119340822133
"Sobic.008G022200",68.8758374030574,-0.367150480605054,0.42761731212103,-0.858595922564376,0.390563488452777,0.810119340822133
"Sobic.008G152500",8.70239009117389,0.70348581600651,0.819192517318071,0.858755177976515,0.390475601085637,0.810119340822133
"Sobic.009G186600",119.946585813153,0.424386252232557,0.492651819785588,0.861432425880936,0.388999923504815,0.810119340822133
"Sobic.010G001800",209.048138951259,0.190861748960164,0.222311988227689,0.858531069249787,0.390599282121631,0.810119340822133
"Sobic.010G025850",42.4526950191907,-0.352672243395816,0.409569605835873,-0.861080115249427,0.389193920122937,0.810119340822133
"Sobic.010G029400",39.5553219880416,0.296887650829701,0.345580432686793,0.859098556366404,0.390286143726563,0.810119340822133
"Sobic.010G082500",28.7796224397718,0.382946318618705,0.445655285944827,0.859288177872334,0.390181544930965,0.810119340822133
"Sobic.010G082700",149.871747484243,0.206286812720373,0.23995331291381,0.859695622516661,0.389956848439759,0.810119340822133
"Sobic.010G231700",43.1359960673046,0.281191645955114,0.32731418435304,0.85908787152292,0.390292038194732,0.810119340822133
"Sobic.010G253800",14.3133638313468,0.450780587110796,0.524967080912173,0.858683531789322,0.390515138567132,0.810119340822133
"Sobic.001G133000",11.2892021768709,0.501353750804108,0.58406724532294,0.85838361048119,0.390680674590338,0.810171446457106
"Sobic.002G002500",356.559186778914,-0.166169023603537,0.193710969329555,-0.857819379969334,0.390992206705943,0.810683193436803
"Sobic.002G376500",342.457969131306,-0.18675444417072,0.2177303447132,-0.857732735493154,0.391040059620683,0.810683193436803
"Sobic.001G199300",44.3679182391024,-0.371319053156345,0.433128085363382,-0.857296180285374,0.391281218982689,0.810695924162196
"Sobic.001G214900",40.3450555001565,0.296392022232672,0.346107310590585,0.856358745288907,0.391799376563194,0.810695924162196
"Sobic.001G333000",34.0124341419866,0.341559146292669,0.39897144828987,0.85609922152753,0.391942899214994,0.810695924162196
"Sobic.001G503900",405.685294304412,-0.21394106933939,0.249650983219542,-0.856960651948447,0.391466631005665,0.810695924162196
"Sobic.001G528900",40.7975002272881,0.336386268386691,0.392532299750967,0.856964557057096,0.391464472746833,0.810695924162196
"Sobic.002G055800",20.6717979960956,-0.383127262825504,0.44702978276044,-0.857050866856492,0.391416773258069,0.810695924162196
"Sobic.002G141700",162.557293170542,0.21219859816217,0.247559810525124,0.857160932996572,0.39135594984222,0.810695924162196
"Sobic.002G267500",187.824748509617,0.26169801755544,0.305546882048256,0.856490551633606,0.391726496813557,0.810695924162196
"Sobic.003G208400",10.2956314687925,-0.568138241773688,0.663641861228119,-0.856091628581575,0.39194709877018,0.810695924162196
"Sobic.003G427100",202.062097483187,-0.215603498362768,0.251414777001448,-0.857560963337991,0.391134938251763,0.810695924162196
"Sobic.004G205800",81.4089463184319,-0.309226254613969,0.360880105172885,-0.856867004252923,0.391518389978961,0.810695924162196
"Sobic.006G180200",12.6872209321807,-0.532429696879749,0.621683928229197,-0.856431496301217,0.39175914929147,0.810695924162196
"Sobic.006G212400",41.1169178316194,0.391511077927194,0.456958289406279,0.856776399517514,0.391568471064955,0.810695924162196
"Sobic.007G225600",28.0871310022711,0.353740129145531,0.412773000201634,0.856984659783304,0.391453362571937,0.810695924162196
"Sobic.008G188900",352.705108821357,0.321715137841545,0.375636251606442,0.856453913768178,0.39174675418167,0.810695924162196
"Sobic.010G055000",10.0065970801058,-0.556688010752313,0.650239083640529,-0.856128191550027,0.391926876540155,0.810695924162196
"Sobic.007G183700",12.5047051345997,0.499337111158744,0.583427225090554,0.855868717955768,0.392070399771146,0.81071802612451
"Sobic.009G133500",277.441876704033,0.224564778595951,0.262377702411938,0.855883623233274,0.392062154317437,0.81071802612451
"Sobic.004G251500",61.7428437310725,-0.269306377097919,0.314700178222451,-0.855755400645359,0.39213308923839,0.810731220398384
"Sobic.007G187200",85.7206633959336,-0.255220950512102,0.298304762099284,-0.855571157215243,0.392235029471996,0.810825549797244
"Sobic.001G051300",27.248831357183,-0.358756586745235,0.419538855690607,-0.85512124056944,0.392484031843161,0.810874600441647
"Sobic.003G394900",13.8585261619642,-0.511707007960534,0.59834628241762,-0.855202117898988,0.392439263939113,0.810874600441647
"Sobic.009G001200",107.617698013247,-0.360093981918197,0.421007455403792,-0.855314976721319,0.392376798543479,0.810874600441647
"Sobic.009G073400",130.989212745386,0.228759089534661,0.267483336775761,0.855227440677683,0.3924252476968,0.810874600441647
"Sobic.001G039600",13.7000885691393,-0.478037319127475,0.560400825445899,-0.853027507136719,0.393644050262497,0.811065338685843
"Sobic.001G088000",19.5713813711367,-0.532602989799247,0.623449090933953,-0.854284652178072,0.392947288974491,0.811065338685843
"Sobic.001G127000",159.486431407222,0.181504205530695,0.212946917306337,0.852344837044951,0.394022727226054,0.811065338685843
"Sobic.001G171900",17.9789590743517,0.486335515772529,0.57066873002924,0.852220369158146,0.394091793295505,0.811065338685843
"Sobic.001G214300",173.794687765831,-0.193445193597529,0.226522533685212,-0.853977705663274,0.393117342309705,0.811065338685843
"Sobic.001G259000",207.175908932125,-0.186369666561414,0.218324358795023,-0.853636614759921,0.393306364484121,0.811065338685843
"Sobic.001G285800",37.4508107013998,0.307464961993042,0.360002546670345,0.854063297153805,0.393069918756546,0.811065338685843
"Sobic.002G006900",448.9619976432,-0.179977207832241,0.211033158544525,-0.852838525819953,0.393748856096545,0.811065338685843
"Sobic.002G264300",197.698996212869,0.213926370268945,0.250819757525902,0.852908767551345,0.393709899250673,0.811065338685843
"Sobic.002G376100",54.0138471195168,-0.289694542083934,0.339431604331075,-0.853469560251587,0.393398961078834,0.811065338685843
"Sobic.002G394200",44.4863161405128,-0.325312047342259,0.381319559950915,-0.853121847156581,0.393591737208766,0.811065338685843
"Sobic.003G054400",166.697952472901,0.254156084118029,0.298137145306175,0.852480437675824,0.393947492039868,0.811065338685843
"Sobic.003G075800",107.142489266211,-0.260498019535485,0.305357944891646,-0.853090688791218,0.39360901455635,0.811065338685843
"Sobic.003G119200",224.482436065942,0.279485900411393,0.327954097898391,0.852210422746372,0.394097312782758,0.811065338685843
"Sobic.003G221400",497.227531124277,-0.17142508227309,0.200794663870395,-0.853733256495991,0.393252802992986,0.811065338685843
"Sobic.003G230400",66.3890710483007,-0.403437526247061,0.472839592438159,-0.85322281107377,0.393535755761719,0.811065338685843
"Sobic.003G297700",7.22072186028283,-0.605997588130385,0.710056969366598,-0.853449250235457,0.393410219611934,0.811065338685843
"Sobic.003G380500",269.078913591733,-0.225579786506506,0.264329013663091,-0.853405320060802,0.393434572270273,0.811065338685843
"Sobic.004G310100",7.30061189556076,0.708858304659903,0.830380250991017,0.853655062019979,0.393296140167232,0.811065338685843
"Sobic.005G169600",48.4810507841743,-0.321145294942878,0.37664225024248,-0.852653399176876,0.393851540573566,0.811065338685843
"Sobic.006G173800",61.8812990008776,0.457116375429727,0.53505080744537,0.854341997187623,0.392915523854209,0.811065338685843
"Sobic.006G194400",421.886067689646,0.165464158389527,0.193932667583932,0.853204158179878,0.393546097865664,0.811065338685843
"Sobic.008G047700",372.740144215938,-0.1983971520226,0.232102897219652,-0.854781023413273,0.392672385629263,0.811065338685843
"Sobic.009G005400",946.028111308235,0.157147127147031,0.183918796689919,0.854437556004542,0.392862594417482,0.811065338685843
"Sobic.009G045000",92.6631918761072,-0.26046558696231,0.305597440738582,-0.852315995620921,0.394038730411074,0.811065338685843
"Sobic.010G126000",170.269440689457,0.221878169849307,0.259714029675434,0.854317227785457,0.39292924417786,0.811065338685843
"Sobic.010G194700",231.25943228908,-0.229638343136377,0.269284218292605,-0.852773120505901,0.393785132709814,0.811065338685843
"Sobic.001G488100",364.015395348653,0.176275359184983,0.206915892246106,0.851917932796199,0.394259642940581,0.811196042666004
"Sobic.002G247100",14.1308185184255,-0.539878759100264,0.633747353470293,-0.851883256228179,0.394278890909059,0.811196042666004
"Sobic.002G353400",692.413524229783,-0.223271193023771,0.2622120924718,-0.85149083293244,0.394496753452206,0.811196042666004
"Sobic.003G158000",116.262426676976,0.2634699523931,0.309469512871184,0.851359960949591,0.394569426142099,0.811196042666004
"Sobic.006G185800",135.39228303612,0.302592807037194,0.35537673326425,0.851470506405362,0.394508040160402,0.811196042666004
"Sobic.008G171900",117.822898431685,-0.524599784158017,0.615917115938868,-0.851737629272322,0.394359730463987,0.811196042666004
"Sobic.009G065100",105.382985898179,-0.223155109539593,0.262139404055605,-0.851284111000183,0.394611549022968,0.811196042666004
"Sobic.009G182200",281.651761416934,0.184731780740539,0.216916134649519,0.851627662640301,0.394420781120672,0.811196042666004
"Sobic.001G043100",109.176808151496,-0.223653707904781,0.262932592559266,-0.850612340325851,0.394984732138162,0.811469897414737
"Sobic.001G067601",16.0266916391862,0.449197587957213,0.528031895188439,0.850701618690871,0.394935123787267,0.811469897414737
"Sobic.002G429700",174.0996081535,0.230462573962105,0.270961238043157,0.850537056984509,0.395026566952347,0.811469897414737
"Sobic.006G164200",143.194627918726,0.285213826538086,0.335255449385308,0.850735840568815,0.394916109082511,0.811469897414737
"Sobic.008G123400",68.0329591686419,-0.37708294462019,0.443262425495559,-0.850699095910552,0.394936525541804,0.811469897414737
"Sobic.001G399100",8.89326804009842,0.597204882785706,0.702325014617835,0.850325519319101,0.395144132382218,0.811595608850097
"Sobic.003G280600",10.5683855414707,0.512467885137718,0.602772184213424,0.850185026050022,0.39522222544386,0.811640222784296
"Sobic.010G182800",8.71175329707101,-0.62756389016848,0.738303519797791,-0.850007989045425,0.3953206445927,0.811726560303152
"Sobic.002G405600",125.195813156385,-0.257566733413586,0.303118054104621,-0.849724158379188,0.395478463826707,0.811934824208888
"Sobic.004G352500",36.8268479191267,0.294240197124423,0.346341301727557,0.849567162959621,0.395565774821967,0.811998292826729
"Sobic.002G303200",26.2097793894723,0.508593515551174,0.598797336250463,0.849358346741945,0.395681923338223,0.812120931179436
"Sobic.002G038400",10.0124467264213,0.527839020253448,0.62195871653059,0.848672116371066,0.396063765983022,0.812220467010464
"Sobic.002G124400",450.305813370598,0.309414043958811,0.364493458446956,0.848887783273726,0.395943737383314,0.812220467010464
"Sobic.002G228600",8.51166538944025,-0.543166652297003,0.639785283063408,-0.848982723854201,0.395890905527314,0.812220467010464
"Sobic.003G288800",47.3138416785186,-0.32933509798542,0.388025004645206,-0.848747101456903,0.396022030825258,0.812220467010464
"Sobic.003G303900",385.34585993725,-0.206917887628659,0.243845463957251,-0.848561561370418,0.396125303469057,0.812220467010464
"Sobic.003G376900",35.4934500775562,-0.406249649841096,0.478480076367112,-0.849041934881741,0.39585795835367,0.812220467010464
"Sobic.009G105000",562.605129410497,0.186720957843992,0.220030235479359,0.848614998012435,0.396095558669739,0.812220467010464
"Sobic.001G424600",165.04825071598,-0.220524308097183,0.25998028003382,-0.848234750991484,0.396307247488115,0.812374889957197
"Sobic.009G234600",7400.74967476317,-0.372632268408518,0.439309013409861,-0.848223589851238,0.396313462082189,0.812374889957197
"Sobic.002G360301",7.97143287118802,0.588604887002745,0.694220249659045,0.847864762360114,0.39651329086829,0.81238160815319
"Sobic.004G081900",14.7539267226294,0.586994024544994,0.692330330281161,0.847852533495985,0.396520102117721,0.81238160815319
"Sobic.006G269800",224.704790577252,-0.174214815774795,0.205436199942601,-0.848023940393519,0.396424638112492,0.81238160815319
"Sobic.009G124200",324.673025228925,-0.245141511385091,0.289145923122617,-0.847812442719918,0.396542432428158,0.81238160815319
"Sobic.001G519800",1033.29663143247,-0.306881186901408,0.362071757084589,-0.84757007664012,0.396677444975903,0.812465258854663
"Sobic.004G343800",36.6252462236945,-0.550532388899821,0.649567723709134,-0.847536552087586,0.396696122360625,0.812465258854663
"Sobic.002G200700",282.806871048136,0.427909603388684,0.505165550961405,0.847068060310741,0.396957186623561,0.812850830834545
"Sobic.002G406700",50.5738556751292,-0.309174840226583,0.365025104078212,-0.846996101836156,0.396997294237292,0.812850830834545
"Sobic.007G115900",24.9520514530283,-0.366557402793162,0.432897688665592,-0.846752968173787,0.397132828131481,0.812897136684257
"Sobic.010G199300",24.8731977435006,-0.358940753461431,0.423858113246531,-0.846841766722672,0.397083324498275,0.812897136684257
"Sobic.001G141200",87.2978728205756,-0.213618610493999,0.252373044700013,-0.846439883260593,0.397307397176019,0.813031706652544
"Sobic.006G166300",47.1363378693052,0.403969963140867,0.477261869496635,0.846432512127841,0.397311507709911,0.813031706652544
"Sobic.004G327800",188.273695135081,0.223390612352587,0.264052639334632,0.846007875230838,0.397548351019352,0.813104991034104
"Sobic.007G011400",204.45553933059,-0.191301475004075,0.226134482934859,-0.845963306972438,0.397573214118634,0.813104991034104
"Sobic.007G075800",46.6158338104746,-0.277902147580593,0.328435623492708,-0.846138870763398,0.397475278541863,0.813104991034104
"Sobic.009G178000",21.8235701533292,-0.464854797781834,0.549388955973662,-0.846130583309576,0.39747990124414,0.813104991034104
"Sobic.006G108600",175.108989306778,0.240470820190994,0.284535066737638,0.845135971984519,0.398034926072339,0.813933655104324
"Sobic.001G066500",180.769468426541,-0.206204329884536,0.244388684435639,-0.843755636070955,0.398805970835741,0.813964954181
"Sobic.001G281700",7.34603448549777,0.576539989413374,0.683153521927605,0.843939130675332,0.398703420402739,0.813964954181
"Sobic.001G380400",10.9020012863056,-0.511482010548423,0.606212335104042,-0.843734086111327,0.398818015597964,0.813964954181
"Sobic.002G037600",94.1963131648836,0.206821236202117,0.244975854840543,0.844251513426654,0.398528874214994,0.813964954181
"Sobic.002G103600",61.1013399249058,-0.253441946931264,0.300088066720019,-0.844558564762005,0.398357351850908,0.813964954181
"Sobic.003G041100",8.52699510732945,-0.641838631377925,0.760356561221379,-0.844128484071899,0.398597612289077,0.813964954181
"Sobic.003G440400",208.114352746928,0.250063541758063,0.296523114990932,0.843318881786704,0.399050125489116,0.813964954181
"Sobic.004G088200",174.150714584423,0.187521850447216,0.221952137903651,0.844875170919141,0.398180538626218,0.813964954181
"Sobic.004G167700",19.5262550525504,-0.725918319523829,0.859295860571971,-0.844782749262446,0.398232147931561,0.813964954181
"Sobic.004G218600",1228.55101944697,0.141453926426992,0.167753910445814,0.843222825930381,0.399103834760588,0.813964954181
"Sobic.005G059100",169.932461342329,-0.226562634015129,0.268362372729348,-0.844241432622987,0.398534506220419,0.813964954181
"Sobic.006G095600",17.2942261169921,-0.467383899189231,0.554163437031394,-0.843404432621838,0.399002293723707,0.813964954181
"Sobic.006G210100",114.348945405501,-0.247657472939817,0.293590831191965,-0.843546346234108,0.398922956946915,0.813964954181
"Sobic.006G270200",35.4100377738165,-0.347570183356482,0.411391746655468,-0.844864259388182,0.398186631539542,0.813964954181
"Sobic.007G028100",203.212899140666,0.197551131104356,0.234291252741894,0.843186114686012,0.399124362864138,0.813964954181
"Sobic.007G224900",150.438970311087,-0.190302043230892,0.22552244945478,-0.843827493409033,0.398765809718981,0.813964954181
"Sobic.008G005200",119.178390766092,0.400910247466859,0.474730234479681,0.844501188988455,0.398389399231188,0.813964954181
"Sobic.008G143901",18.0594828642266,0.644058780329325,0.762718622624733,0.844425140837567,0.398431878507161,0.813964954181
"Sobic.009G104700",172.029360838308,-0.278331497774567,0.330076055657413,-0.843234439469453,0.399097340862614,0.813964954181
"Sobic.001G366600",24.4963649731101,-0.359016510628625,0.425886511328868,-0.842986338093702,0.399236084586536,0.814077488440298
"Sobic.001G128400",540.617052765494,0.15956058397517,0.189463794859359,0.842169260325506,0.399693217525402,0.814663497442063
"Sobic.003G248100",992.600049270174,-0.141535503524473,0.16802905070568,-0.842327579249299,0.399604617782986,0.814663497442063
"Sobic.004G242500",152.221352283368,-0.185513154750803,0.220255354610316,-0.842263994348831,0.399640200270007,0.814663497442063
"Sobic.001G534532",34.3608223139513,0.571315514513507,0.678548174406435,0.841967506600794,0.399806141729634,0.814778319691899
"Sobic.001G235700",29.6774695577006,0.367082091980043,0.436523819501095,0.840921103456812,0.400392135031981,0.815108087744633
"Sobic.001G460100",338.419126452032,-0.213462260143545,0.25380073461639,-0.841062420351876,0.40031296641844,0.815108087744633
"Sobic.003G002400",257.074389393303,0.179180581135308,0.21302526613622,0.841123611228022,0.400278688957849,0.815108087744633
"Sobic.003G112800",213.289858963511,0.202177246578446,0.240326971263337,0.841259079310376,0.400202809707512,0.815108087744633
"Sobic.003G116100",11.8010007410313,0.498393016739363,0.592734450980161,0.840836931133676,0.400439294559163,0.815108087744633
"Sobic.003G122800",104.631591287796,-0.269386910330978,0.320286095218955,-0.841082127361224,0.400301926896478,0.815108087744633
"Sobic.007G202900",52.8706439403935,-0.262084040046425,0.311524198712268,-0.841295928630227,0.400182170926296,0.815108087744633
"Sobic.008G124700",122.914905732576,-0.214150829400686,0.254490925941813,-0.841487092744712,0.400075112887396,0.815108087744633
"Sobic.010G224900",1120.2350904176,0.17017318609152,0.202401880774223,0.840768798395438,0.400477469975381,0.815108087744633
"Sobic.008G175900",87.8361399403429,0.25156476800001,0.299256288251016,0.840633189264842,0.400553459559105,0.815147520951519
"Sobic.001G327300",7.79417947068699,-0.616517343991988,0.733861444076532,-0.8401004698752,0.400852056682621,0.815639897133462
"Sobic.002G357400",60.8930241744989,-0.244627774758675,0.291366844707832,-0.839586861724005,0.401140068230341,0.815982267523918
"Sobic.002G395500",108.514751750964,0.230326522243859,0.27436245301014,0.839497240664145,0.401190336977484,0.815982267523918
"Sobic.006G260400",145.839728796628,0.209760067817216,0.249836609744401,0.839588993910115,0.401138872326204,0.815982267523918
"Sobic.004G146800",188.901207112232,-0.238514950788106,0.284160113253608,-0.839368157821766,0.401262746615051,0.816014269175636
"Sobic.001G398800",114.855523595389,-0.277259030772369,0.330439294177744,-0.83906192652509,0.401434559909632,0.816042813006349
"Sobic.001G533300",33.9775348071259,0.332459744614126,0.396278064723425,0.838955708654123,0.401494164531572,0.816042813006349
"Sobic.003G082200",16.5107182794905,-0.444066351852895,0.52916921227535,-0.83917647049698,0.401370289012647,0.816042813006349
"Sobic.007G038700",40.7342039059287,-0.319055531994643,0.380308340815048,-0.838939086402544,0.401503492661271,0.816042813006349
"Sobic.001G144100",43.5986734175931,-0.565509709721135,0.674251271933347,-0.838722495991136,0.401625051469444,0.816174663522521
"Sobic.002G133000",247.803063676604,0.179275888973617,0.213841829126095,0.838357442537143,0.401829983383586,0.81638515486246
"Sobic.006G053200",10.5823631181654,-0.515160696434907,0.614512778197865,-0.838323814755618,0.401848864337773,0.81638515486246
"Sobic.009G117100",97.6512917271978,-0.393916784334259,0.469935978540835,-0.838234998642544,0.401898734384297,0.81638515486246
"Sobic.004G065600",54.6497800505829,0.25399919212647,0.303067951125935,0.838093210393351,0.401978355860328,0.816431706542108
"Sobic.001G010200",84.1215429104066,0.343889707472281,0.410567631690862,0.837595759938556,0.402257774991525,0.8166680429494
"Sobic.003G213800",8.25030944950841,-0.598473946250652,0.714524849139332,-0.837583111310311,0.402264881274979,0.8166680429494
"Sobic.006G100400",15.1486021519838,0.450968199567575,0.538295204963879,0.837771162382611,0.402159237719732,0.8166680429494
"Sobic.004G262900",9.23888148328607,-0.527228815894896,0.629793741082963,-0.837145213587386,0.402510948469845,0.816937219631919
"Sobic.004G339000",45.4978096672637,-0.298963498793492,0.35708381543876,-0.837236205808282,0.402459809924584,0.816937219631919
"Sobic.002G421800",6.57901469245012,-0.804473504256419,0.9612777825641,-0.836879327545235,0.402660401427673,0.817125364306643
"Sobic.001G072900",7.14325032529082,0.643907792880004,0.77027097837949,0.835949699461181,0.403183201235351,0.817198874321595
"Sobic.001G451400",697.710003250787,0.162314091516699,0.194206132488637,0.835782523634754,0.403277259900055,0.817198874321595
"Sobic.002G276900",384.288198654214,-0.162688293610933,0.194570287642312,-0.836141507433091,0.40307529990015,0.817198874321595
"Sobic.003G281900",141.574842797933,-0.202384006443738,0.242171628376689,-0.83570485857632,0.403320961309158,0.817198874321595
"Sobic.003G314800",155.984675209482,0.241105863018104,0.288168997994694,0.836682171558733,0.402771243105863,0.817198874321595
"Sobic.004G068400",524.16781651958,-0.1642551214658,0.196447835933414,-0.836125889019589,0.403084085372057,0.817198874321595
"Sobic.004G093500",276.934526980552,-0.187534960837995,0.224248744278491,-0.836280985391374,0.402996847615083,0.817198874321595
"Sobic.006G163800",218.417641207742,0.203578380830638,0.243406706838863,0.836371287687682,0.402946060086008,0.817198874321595
"Sobic.006G186400",43.1452076303266,-0.279436711160032,0.334371874400303,-0.835706387270768,0.403320101099582,0.817198874321595
"Sobic.010G104900",19.3966980037189,0.383616594559083,0.458963833207546,0.83583186038454,0.403249500041195,0.817198874321595
"Sobic.010G230000",156.300383845798,-0.23109783385181,0.276400697654096,-0.836097143795994,0.40310025507061,0.817198874321595
"Sobic.002G338100",311.869410680652,0.25339548874959,0.303386637899701,0.835222969949528,0.403592178974332,0.817403318732935
"Sobic.008G153200",19.8723820138978,-0.442748475883635,0.529985649535697,-0.835397102301756,0.403494160803925,0.817403318732935
"Sobic.009G239600",18.5066248499574,0.409478960236511,0.49023236512342,0.835275247756075,0.403562750578807,0.817403318732935
"Sobic.001G282300",26.8897773197268,-0.397382721294213,0.476161390968559,-0.834554688455311,0.403968483395453,0.817707252631143
"Sobic.004G053500",888.738599236723,-0.160201323073177,0.191936871485762,-0.834656321284576,0.403911241155963,0.817707252631143
"Sobic.008G014801",43.8838311082258,-0.316251105463123,0.378946687355273,-0.834553028211667,0.403969418527943,0.817707252631143
"Sobic.010G181600",774.262031251085,0.151235282186066,0.181167684493283,0.834780676305842,0.403841207795218,0.817707252631143
"Sobic.004G044100",78.4416994157751,0.351332868878617,0.421267086608405,0.833990786479846,0.404286175782129,0.818177010178211
"Sobic.004G246700",50.3867002837665,0.330449020672589,0.396250647610806,0.833939383228852,0.404315142896094,0.818177010178211
"Sobic.002G002100",57.2549505884446,-0.251697003712098,0.301888448291211,-0.8337417517523,0.404426525111422,0.818287395805826
"Sobic.001G328000",7.26191728004154,-0.618706382381334,0.742348403587067,-0.833444753692083,0.404593943399233,0.818326350558633
"Sobic.005G090300",44.5090785057487,-0.275476071455095,0.330542810167222,-0.833405123275051,0.40461628626385,0.818326350558633
"Sobic.009G211200",40.7212259484808,-0.288168299995515,0.345770029708518,-0.833410287868035,0.404613374524136,0.818326350558633
"Sobic.009G042100",138.369787424855,-0.246178577330153,0.295440084182429,-0.833260584837034,0.404697780500637,0.81837621399553
"Sobic.001G076200",34.408865227806,-0.328003545253226,0.39433889270767,-0.8317808649333,0.405532646586091,0.818418311367416
"Sobic.001G171600",6.91056732493479,-0.63497132144008,0.762976612532918,-0.8322290762388,0.405279654731095,0.818418311367416
"Sobic.001G358300",14.0343005426406,0.486763385993967,0.585339897456207,0.831590992019103,0.405639848369073,0.818418311367416
"Sobic.002G228900",61.9354744302618,-0.339008916221729,0.407751539982939,-0.831410511008528,0.405741763199098,0.818418311367416
"Sobic.002G313800",89.5121894683863,0.23326128834861,0.280430054041042,0.83179846449151,0.405522710775876,0.818418311367416
"Sobic.004G300000",233.927720868241,0.205189524018532,0.246783583748184,0.831455321711779,0.405716457862079,0.818418311367416
"Sobic.005G004900",71.7510390309689,0.369084269993842,0.443740972237008,0.831756121444447,0.405546615740075,0.818418311367416
"Sobic.005G042800",12.1828694497072,0.573313859519785,0.688970499972088,0.83213121540474,0.405334884006183,0.818418311367416
